"user_index","lapse_risk","lapse_risk_change","temperature","formality","message_category","generated_message"
"4","low","decreasing","0.7","formal","Value Affirmation","Your lapse risk is currently low and continuing to decrease, which reflects your dedication to your recovery journey. This progress supports the deeper values you hold, such as your commitment to your health, well-being, and the people who matter most in your life. By engaging with tools like this app, you are strengthening those connections and creating a future that aligns with your priorities. Your efforts are a powerful expression of the purpose and resilience that guide you."
"1","high","increasing","0.7","formal","Norms","Many individuals who have faced similar challenges have successfully reduced their lapse risk through consistent use of this app. Your current lapse risk is high and increasing, but it’s important to recognize that others in comparable situations have found encouragement and made progress by staying engaged. You are not alone in this process, and many people have managed cravings and stress by relying on the support and tools available here. Many have faced obstacles like this and moved forward toward a stronger recovery."
"2","high","decreasing","0.7","formal","Norms","Your lapse risk is high and decreasing, which reflects the progress you are making. Many individuals with similar experiences have faced challenging moments like this, yet they have successfully reduced cravings and managed stress over time. You are not alone in this journey—others have found encouragement and growth by staying engaged, and their progress has shown that positive change is possible. Together, these shared experiences highlight the strength and resilience of this recovery community."
"3","low","increasing","0.7","formal","Norms","Your lapse risk is low and increasing, which is something others in similar situations have successfully managed. Many individuals with experiences like yours have used this app to navigate challenges, reduce cravings, and maintain their progress. It is important to recognize that moments like these are a shared part of the recovery journey, and you are not alone. Together, small steps forward can lead to meaningful change."
"4","low","decreasing","0.7","formal","Norms","Your lapse risk is low and decreasing, which reflects the steady progress you are making. Many individuals with similar experiences have successfully used tools like this to reduce cravings and navigate challenges, even during stressful times. You are part of a larger community of people working toward recovery, and your progress is a meaningful example of what is possible with consistent effort. It is clear that you are moving in a positive direction alongside others who understand this journey."
"1","high","increasing","0.7","informal","Legitimizing","It’s completely normal to hit points in recovery where things feel harder and risks feel higher. Your lapse risk is high and increasing right now, but that doesn’t mean you’re failing or doing anything wrong. Recovery comes with ups and downs, and moments like this are part of the process. What you’re feeling is valid, and you’re not alone in this."
"2","high","decreasing","0.7","informal","Legitimizing","It’s totally normal to face challenges like this in recovery, and it doesn’t mean you’re doing anything wrong. Your lapse risk is high right now but starting to decrease, which shows that things are moving in a better direction. Recovery is full of ups and downs, and what you’re feeling is a valid part of the process. Keep focusing on what matters to you and remember that you’re not alone in this."
"3","low","increasing","0.7","informal","Legitimizing","Recovery isn't always a straight line, and it's totally normal for things to shift along the way. Right now, your lapse risk is low and increasing, which is just part of the process many people go through. These changes don’t define your progress—they’re simply moments that remind you how human this journey is. Every step, even the tough ones, is part of moving forward."
"4","low","decreasing","0.7","informal","Legitimizing","It’s totally normal to face ups and downs during recovery, and those moments don’t define your progress. Your lapse risk is low and even getting lower, which shows how much strength you’re building. Every step forward matters, and it’s okay to acknowledge that recovery isn’t always easy—it’s part of the process."
"1","high","increasing","0.7","informal","Caring/Supportive","Your lapse risk is high and has been increasing, and that can feel like a lot to carry. It’s okay to have tough moments like this—recovery isn’t easy, but you’re not in this alone. This space is here to support you, no matter where you’re at today, and every step forward matters. You’ve got what it takes to keep moving toward the life you want."
"2","high","decreasing","0.7","informal","Caring/Supportive","Your lapse risk is high right now, but it’s starting to come down, and that’s a big deal. Recovery can feel heavy sometimes, but you’re making progress, and that matters. It’s okay to take this one step at a time—you’re not alone in this, and there’s support here for every part of your journey. Keep focusing on the small wins, because they’re adding up."
"3","low","increasing","0.7","informal","Caring/Supportive","Your lapse risk is low right now, but it’s starting to move up a bit. This can happen sometimes as part of the journey, and it’s nothing to feel bad about. Just know that you’re not alone on this path—this app is here to have your back and support you however you need. You’ve already come so far, and every step forward matters."
"4","low","decreasing","0.7","informal","Caring/Supportive","Your lapse risk is low and getting even lower, which shows the strength and progress you're building each day. It’s clear how much effort you’ve been putting into your journey, and that really matters. No matter what comes up, this app is here to have your back and support you whenever you need it. Keep moving forward—you’re not alone in this."
"1","high","increasing","0.7","informal","Self-Efficacy","Your lapse risk is high and increasing, but you’ve got what it takes to handle this. You've already shown strength by sticking with your recovery journey and using the tools in the app. Those same skills can help you face this challenge and keep moving forward. Every step you take counts, and you've proven you can keep showing up for yourself."
"2","high","decreasing","0.7","informal","Self-Efficacy","Your lapse risk is high but heading in the right direction, which shows the effort you’ve been putting in is paying off. You’ve got the tools and the know-how to keep moving forward, and sticking with the app is a big part of that. Every step you take now is helping you build on the progress you’ve already made, so keep trusting your ability to handle whatever comes your way."
"3","low","increasing","0.7","informal","Self-Efficacy","Your lapse risk is low right now, but it's starting to tick up a bit. You've already shown that you have the tools and the strength to handle challenges like this. Stick with what’s been working for you so far and keep using the app—it’s a solid way to stay on track. You’ve got what it takes to keep moving forward and build on the great progress you’ve made."
"4","low","decreasing","0.7","informal","Self-Efficacy","Your lapse risk is low and even getting lower, which shows how well you're staying on track. It’s clear you’ve got the strength and focus to navigate recovery challenges and keep building on what you’ve already accomplished. You’re showing that you can stick with the tools and routines that work for you, and that’s a big deal in staying steady and growing stronger. Keep trusting yourself to keep moving forward."
"1","high","increasing","0.7","informal","Acknowledging","Your lapse risk is high and has been increasing, and that might bring up some heavy feelings. Maybe you're feeling frustrated, overwhelmed, or even a little stuck right now. It’s okay to let yourself sit with those emotions and explore what might be going on underneath them. This could be a moment to reflect on what’s been feeling difficult lately and what might bring you some relief or calm."
"2","high","decreasing","0.7","informal","Acknowledging","It seems like things might feel a little uncertain right now, and that’s completely okay. Your lapse risk is high but moving in a better direction, which shows that things are shifting and progress is happening. That kind of change can bring up a lot of different emotions—maybe some relief, maybe some frustration or even hope. Whatever you're feeling, it’s all part of the process, and it’s worth giving yourself the space to sit with those emotions."
"3","low","increasing","0.7","informal","Acknowledging","It seems like things are feeling pretty steady right now, with your lapse risk staying low, even though it’s starting to creep up a bit. That shift might bring up a mix of emotions—maybe curiosity about what’s behind it or even a little unease. Whatever’s coming up for you, it’s worth giving yourself space to sit with those feelings and explore what they might be telling you. This is a chance to tune into yourself and keep building on the progress you’ve made so far."
"4","low","decreasing","0.7","informal","Acknowledging","It seems like you’ve been building some solid momentum, and your low and decreasing lapse risk reflects that. Maybe you’re feeling a sense of steadiness or even pride in how things are going right now. If you’ve had moments of doubt along the way, it’s worth noticing how you’ve worked through them to get here. This could be a good time to take a breath and appreciate how far you’ve come, in whatever way feels right to you."
"1","high","increasing","0.7","informal","Value Affirmation","Your lapse risk is high and increasing, but that doesn’t take away from the progress you’ve made or the things that matter most to you. Think about how staying on track with recovery supports what’s important in your life—your health, your goals, and the people you care about. Engaging with tools like this app is one way to keep honoring those priorities and build the future you want. You’ve already shown strength by being here, and that’s a big deal."
"2","high","decreasing","0.7","informal","Value Affirmation","Your lapse risk is high but heading in the right direction, which shows you're making progress. Staying on this path can help you keep building the life you care about—whether that's being there for your family, staying focused on your goals, or feeling stronger and healthier every day. The steps you're taking now are a way of honoring those priorities and keeping what matters most to you at the center of your journey."
"3","low","increasing","0.7","informal","Value Affirmation","Your lapse risk is low right now but starting to increase, so this is a good time to focus on what really matters to you. Whether it’s staying strong for your family, staying sharp for your career, or just feeling better in your own skin, every step you take in recovery helps protect those things. Sticking with the app can keep you connected to your goals and remind you of the bigger picture. You’re doing this for all the right reasons, and that’s something to feel proud of."
"4","low","decreasing","0.7","informal","Value Affirmation","Your lapse risk is low and continuing to drop, which shows the effort you're putting into recovery is really paying off. Staying on this path means you're creating more space for the things that truly matter to you—whether it's being there for your family, focusing on your health, or building something meaningful in your life. Using tools like this app is just one way you're honoring those priorities and showing up for yourself. Keep leaning into what gives your life purpose, because you're proving every day that you're capable of great things."
"1","high","increasing","0.7","informal","Norms","Your lapse risk is high and increasing, but you’re not alone in this. Lots of people with similar struggles have faced tough moments like this and found ways to push through. Many have used this app to lower their cravings and handle stress, even when things felt overwhelming. You’re part of a group of people working toward something better, and progress is possible, even on the harder days."
"2","high","decreasing","0.7","informal","Norms","Your lapse risk is high but heading in the right direction, which is awesome to see. Lots of people who’ve been in the same boat have faced tough moments like this and come out stronger by sticking with the process. You're not alone—others have leaned on tools like this to lower their cravings and handle stress, and it’s made a big difference for them. Keep moving forward, just like they did, and know that progress is happening."
"3","low","increasing","0.7","informal","Norms","Your lapse risk is low and increasing, which can happen to a lot of people going through recovery. Others who’ve been in your shoes have used tools like this app to handle tough moments, lower cravings, and feel more in control. It’s totally normal to face challenges along the way, and you’re not alone in this. Plenty of folks have found their rhythm again and made real progress, just like you’re doing."
"4","low","decreasing","0.7","informal","Norms","Your lapse risk is low and getting even lower, which is awesome progress. Lots of people using this app, who’ve been through similar ups and downs, have found that sticking with it really helps them feel more in control. You’re part of a community of people making steady strides, even when things get tough. Keep doing what works for you, knowing you’re not in this alone."
