"user_index","lapse_risk","lapse_risk_change","temperature","formality","message_category","generated_message"
"3","low","increasing","0.7","informal","Self-Efficacy","Your lapse risk is low right now, though it’s starting to rise a bit. You’ve proven time and again that you can handle challenges and keep pushing forward, even when things shift. The tools you’ve been using and the progress you’ve made show how capable you are, so keep leaning into that strength to stay on track."
"4","low","decreasing","0.7","informal","Self-Efficacy","Your lapse risk is low and getting even lower, which shows how much progress you’re making. It’s clear you’ve been leaning into your strengths and staying steady in your journey. You’ve got the skills and determination to keep building on what you’ve already achieved."
"1","high","increasing","0.7","informal","Acknowledging","Your lapse risk is high and increasing, and that might feel heavy or even unsettling. It’s okay if this brings up feelings like frustration, fear, or anything else—it’s all part of being human. Taking a moment to notice what’s bubbling up inside could help you connect with what’s really going on beneath the surface. However you're feeling, it’s worth giving yourself the space to explore it fully."
"2","high","decreasing","0.7","informal","Acknowledging","Your lapse risk is high but steadily decreasing, showing that things are moving in the right direction. That kind of change might stir up a mix of emotions—maybe pride in your progress or even some worry about staying on track. Whatever feelings are coming up, they all have a place, and it’s okay to sit with them and explore what they mean for you. Every step you’re taking shows the effort you’re putting into this process."
"3","low","increasing","0.7","informal","Acknowledging","Your lapse risk is still low, but it’s been climbing recently, which might bring up mixed emotions. You could be feeling steady while also noticing hints of unease, and that’s completely natural. These shifts might invite you to explore what’s been grounding you and what could be nudging at your focus. Taking time to reflect on these feelings can be a way to stay connected to yourself and your journey."
"4","low","decreasing","0.7","informal","Acknowledging","Your lapse risk is low and dropping even more, which might bring a sense of relief or confidence about the path you're on. Maybe you're noticing moments where things feel a little lighter or more manageable, and that could be connected to the progress you're making. This shift might spark feelings of hope or even surprise, depending on where your focus has been lately. It’s worth reflecting on how this change feels for you and what it says about the steps you've taken so far."
"1","high","increasing","0.7","informal","Value Affirmation","Your lapse risk is high and increasing, but that doesn’t change the fact that you’re showing up for what truly matters in your life. Whether it’s your health, your family, or your personal goals, every step you take in recovery is an investment in those priorities. Staying connected with the app can help you stay grounded in what’s most important and keep building the life you care about. You’re choosing to honor those deeper values, and that’s a powerful thing."
"2","high","decreasing","0.7","informal","Value Affirmation","Your lapse risk is high right now, but it’s moving in the right direction and starting to come down. That shows your efforts are making a difference, helping you stay connected to the things that matter most—like your health, your dreams, or the people you care about. Every step forward brings you closer to the life you’re working toward and strengthens the values that mean so much to you."
"3","low","increasing","0.7","informal","Value Affirmation","Your lapse risk is low right now, though it’s starting to rise, so this is a good time to lean into what keeps you grounded. The progress you’ve made isn’t just about staying on track—it’s about building the kind of life that reflects what matters most to you, like your health, your relationships, or your personal goals. Using the app is one way you’re showing up for those priorities, and that kind of dedication speaks volumes. Every step you take is helping to create the future you want."
"4","low","decreasing","0.7","informal","Value Affirmation","Your lapse risk is low and continuing to drop, showing just how much focus you’ve put into your recovery. This effort is helping you build a stronger foundation for the things that matter most, like your well-being, your loved ones, and your future goals. Every step you take reinforces your commitment to living in alignment with those values, keeping you on the path toward the life you truly care about."
"1","high","increasing","0.7","informal","Norms","Your lapse risk is high and increasing, but that doesn’t mean you’re alone in this. Lots of people who’ve felt the same way have used this app to navigate tough moments and find their footing again. They’ve discovered tools here that helped them lower their cravings and manage the stress that comes with recovery. You’re part of a community of people who’ve faced challenges like this and come out stronger on the other side."
"2","high","decreasing","0.7","informal","Norms","Your lapse risk is high and decreasing, which shows that you're heading in the right direction with steady progress. A lot of people who’ve faced similar ups and downs have leaned on tools like this to handle cravings and stress, and it’s helped them find their footing. You’re not alone in this—plenty of others have walked this path and found encouragement along the way. This journey is shared, and every step forward adds to the momentum."
"3","low","increasing","0.7","informal","Norms","Your lapse risk is low at the moment, but it’s starting to rise a little, which is something plenty of others have gone through. People with similar experiences have used this app to stay on track during moments like this, finding it helpful for managing stress and cravings. You’re part of a community that has faced these challenges and found ways to keep moving forward, building strength and confidence along the way."
"4","low","decreasing","0.7","informal","Norms","Your lapse risk is low and still going down, which shows the strong progress you're making. A lot of others with similar experiences have leaned on this app to handle cravings and build healthier routines, and it’s helped them keep moving forward. Just like you, they’ve had their ups and downs, but knowing they’re not alone has made a huge difference. You’re part of a group of people who are growing and succeeding together."
