"user_index","lapse_risk","lapse_risk_change","temperature","formality","message_category","generated_message"
"4","low","decreasing","0.7","formal","Value Affirmation","Your lapse risk is low and decreasing, a clear sign of the consistent effort you’ve invested in your recovery. This progress not only supports your physical and emotional health but also helps nurture the relationships and goals that bring meaning to your life. Engaging with the app is one way you’re prioritizing what truly matters, laying a strong foundation for lasting growth and fulfillment. Each positive step strengthens your connection to the values that guide you."
"1","high","increasing","0.7","formal","Norms","Your lapse risk is currently high and increasing, but it is worth noting that many individuals with similar challenges have turned moments like this into opportunities for growth. People in comparable situations have used resources like this app to regain control, reduce cravings, and manage stress effectively. You are part of a larger community of individuals who have faced difficulties and found their way forward, proving that progress is possible even in tough times."
"2","high","decreasing","0.7","formal","Norms","Your lapse risk is high and decreasing, indicating that positive changes are taking place even during a demanding period. Many others who have faced similar challenges have successfully used resources like this app to navigate high-risk times and strengthen their recovery. These shared experiences highlight that you are part of a community where progress is possible and setbacks can be overcome. This ongoing reduction in risk reflects the persistence and resilience often seen in those on a similar path."
"3","low","increasing","0.7","formal","Norms","Your lapse risk is currently low and increasing. Among others who have faced similar changes in risk, many have effectively managed these moments by engaging with supportive tools to stay on track in their recovery. People with comparable experiences have used the app to address challenges and build resilience, finding that shared progress creates a sense of encouragement. Recovery is a path that many have walked, and your continued efforts align with the success seen by those in similar circumstances."
"4","low","decreasing","0.7","formal","Norms","Your lapse risk is low and steadily decreasing, a clear indication of the positive strides you are making. Others who have walked a similar path have also found success in using tools like this app to build resilience and maintain focus on their goals. These shared experiences highlight the strength and determination within this community. Together, this collective progress serves as a powerful reminder of the support and growth that come from staying committed to recovery."
"1","high","increasing","0.7","informal","Legitimizing","Recovery comes with its ups and downs, and right now your lapse risk is high and increasing. This is a natural part of the process, not a reflection of your strength or commitment. Feeling challenged is something many people go through, and it doesn’t take away from the progress you’ve worked so hard for. Every step you take, even during tougher times, is part of moving forward."
"2","high","decreasing","0.7","informal","Legitimizing","It’s totally okay to face moments that feel tough in recovery—this is part of the process, and it happens to so many people. Your lapse risk is high and on its way down, which is a sign that the work you’re doing is making a difference. Every step, even the hard ones, is part of building something stronger for yourself. What you’re going through is valid and part of how progress unfolds."
"3","low","increasing","0.7","informal","Legitimizing","Recovery often comes with its own twists and turns, and that’s all part of the process. Your lapse risk is low and increasing, which is something that happens to many people along the way. This doesn’t take away from the work you’ve done—it’s just one of those moments that can show you how resilient you really are."
"4","low","decreasing","0.7","informal","Legitimizing","Recovery is full of twists and turns, and it’s okay to have moments that feel tougher than others. Your lapse risk is low and continuing to decrease, which is a clear sign that the work you’re doing is paying off. It’s all part of the journey, and where you are right now shows the strength and care you’ve been putting into yourself. You’re proving that progress is possible, even through the challenges."
"1","high","increasing","0.7","informal","Caring/Supportive","Your lapse risk is high and has been going up, which shows this might be a tougher moment for you. Recovery isn’t always a straight path, and it’s completely okay to hit patches like this. What matters is that you’re not facing it alone—this space is here to back you up and help you stay connected to your goals. You’ve shown strength in getting this far, and that strength is still with you now."
"2","high","decreasing","0.7","informal","Caring/Supportive","Your lapse risk is high at the moment, but it’s steadily improving, which shows how much you’re working toward positive change. This journey isn’t always easy, but every step forward matters, and it’s clear you’re heading in a better direction. No matter where you are today, there’s support here to help you keep moving toward your goals."
"3","low","increasing","0.7","informal","Caring/Supportive","Your lapse risk is low at the moment, though it’s beginning to rise. Recovery has its ups and downs, and that’s a normal part of the process. What matters is the care you’re putting into yourself and your progress. This app is here to walk alongside you and offer support whenever you need it."
"4","low","decreasing","0.7","informal","Caring/Supportive","Your lapse risk is low and continuing to drop, which means the steps you’re taking are really paying off. This kind of progress shows your strength and commitment to your recovery. Know that this support is here for you, walking alongside you as you keep moving forward."
"1","high","increasing","0.7","informal","Self-Efficacy","Your lapse risk is high and increasing, but you’ve proven time and time again that you can face challenges head-on. You’ve built a lot of resilience on this journey, and sticking with the app gives you a solid way to keep that momentum going. Trust in the progress you’ve made and the tools you’ve used—your determination has gotten you this far, and it can carry you through."
"2","high","decreasing","0.7","informal","Self-Efficacy","Your lapse risk is high and decreasing, showing that the steps you're taking are making a real difference. You’ve already proven you can face challenges head-on and stay committed to this process. By using the tools here and trusting your own abilities, you’re building momentum and moving toward even stronger days ahead. Every bit of effort you're putting in is helping you grow and handle whatever comes your way."
"3","low","increasing","0.7","informal","Self-Efficacy","Your lapse risk is low, but it’s gradually increasing. You’ve already shown that you can handle ups and downs like a pro, and you’ve got the skills to keep moving forward. Trust in what you’ve learned and how far you’ve come—you’ve got what it takes to keep making steady progress."
"4","low","decreasing","0.7","informal","Self-Efficacy","Your lapse risk is low and continuing to drop, which is a clear sign of the effort you're putting into your recovery. You’ve been using your strengths to stay on track and handle challenges, and it’s making a real difference. By sticking with this process, you’re proving just how capable and resilient you are."
"1","high","increasing","0.7","informal","Acknowledging","Your lapse risk is high and rising, and that might stir up some tough emotions, like worry or maybe even a sense of pressure. It’s natural if this feels like a lot to carry right now, especially if things feel out of balance. Whatever is coming up for you, it’s valid to sit with those feelings and let them be what they are. This might be an opportunity to gently tune in to what you’re needing most in this moment."
"2","high","decreasing","0.7","informal","Acknowledging","Your lapse risk is high but continuing to decrease, which reflects the progress you’re making step by step. That kind of shift might bring up a lot of different feelings—maybe a sense of hope, maybe some lingering frustration. Whatever’s coming up for you, it’s all valid and worth giving yourself space to process. This journey can be complicated, and it’s clear you’re doing the work to keep moving forward."
"3","low","increasing","0.7","informal","Acknowledging","Your lapse risk is low at the moment, though it’s been rising a bit. That shift might leave you feeling calm but also a little on edge, and both feelings are valid. This could be a good time to tune in to what’s been working for you and what might be stirring beneath the surface. Recognizing these subtle changes can be a meaningful way to understand and honor where you are right now."
"4","low","decreasing","0.7","informal","Acknowledging","Your lapse risk is low and continuing to drop, which shows how steady things are for you right now. That might stir up feelings of calm or even a little pride in how far you’ve come. It’s clear the effort you’re putting in is paying off in meaningful ways. If it feels helpful, take some time to check in with yourself and notice what this progress means to you."
"1","high","increasing","0.7","informal","Value Affirmation","Your lapse risk is high and increasing, but remember, you’re working toward something bigger—your health, your dreams, and the people who matter most to you. Recovery isn’t just about stopping; it’s about building the life you truly want and deserve. Taking time to engage with the app can help you stay focused on those deeper values and keep moving forward with purpose. You’ve got what it takes to keep showing up for what’s important to you."
"2","high","decreasing","0.7","informal","Value Affirmation","Your lapse risk is high, but the good news is it’s steadily going down. That means the work you’re putting in is paying off, and it’s helping you move closer to what really matters—whether that’s being there for your family, focusing on your goals, or feeling healthier and stronger. Staying on this path doesn’t just support your recovery, it reinforces the values that make life meaningful to you. Keep building on this progress and the future you care about."
"3","low","increasing","0.7","informal","Value Affirmation","Your lapse risk is low but beginning to increase, which makes this a great moment to reconnect with what’s most important to you. Whether it’s building stronger relationships, staying on top of your goals, or feeling your best each day, the steps you’re taking in recovery are an investment in the life you care about. Engaging with the app is another way you’re staying committed to those priorities, and that commitment says a lot about your strength and focus. Keep choosing the path that aligns with your values—it’s making a difference."
"4","low","decreasing","0.7","informal","Value Affirmation","Your lapse risk is low and getting even lower, which reflects the dedication you’ve shown to your recovery. This progress is helping you protect the things that truly matter, whether that’s your relationships, your health, or your dreams for the future. Staying connected to this process strengthens your ability to live in a way that honors those priorities. You’re creating a life that lines up with what’s most important to you."
"1","high","increasing","0.7","informal","Norms","Your lapse risk is high and increasing, but remember, plenty of others have been where you are and made it through. People facing similar struggles have leaned on this app to regain control, ease cravings, and feel more balanced. It’s all part of the journey, and those who stayed committed found themselves in a stronger, more confident place. You’re in good company with others who understand what this takes and are moving forward together."
"2","high","decreasing","0.7","informal","Norms","Your lapse risk is high and decreasing, which means you're making progress and things are starting to shift in a good way. Many people who’ve been where you are have found that sticking with tools like this helps them manage the tough moments and feel more in control. It’s a shared journey, and plenty of others have faced similar challenges while still moving forward. You're part of a group that’s working through this together."
"3","low","increasing","0.7","informal","Norms","Your lapse risk is low right now, though it’s beginning to edge up a bit, which is something many people experience along the way. Others in similar situations have turned to tools like this app to manage those ups and downs, and it’s helped them feel more in control. You’re part of a group of people who’ve faced these same challenges and made meaningful progress, step by step. There’s real strength in knowing you’re not in this alone."
"4","low","decreasing","0.7","informal","Norms","Your lapse risk is low and continuing to drop, which is a great sign of how far you’ve come. Many people with similar experiences have used this app to navigate tough times, and it’s helped them stay on track and feel more in control. Just like you, others have faced challenges along the way, but they’ve found strength in knowing they’re part of a bigger community making steady progress. You’re in good company as you keep moving forward."
