"user_index","lapse_risk","lapse_risk_change","temperature","formality","message_category","generated_message"
"3","low","increasing","0.7","formal","Self-Efficacy","Your current lapse risk is low, though it is beginning to rise slightly. This change highlights the dynamic nature of recovery, and it’s important to recognize the resilience you’ve already demonstrated in managing similar moments. By utilizing the app’s features, you are actively reinforcing your ability to adapt and maintain your progress. Your commitment to this process continues to show your capability to overcome challenges and strengthen your recovery journey."
"4","low","decreasing","0.7","formal","Self-Efficacy","Your lapse risk is low and continuing to decrease, indicating the strong foundation you’ve built in your recovery. This progress highlights your ability to engage effectively with the tools available to you and make choices that support your goals. Your dedication to using the app’s features shows your capability to overcome challenges and stay on track. By continuing to rely on your strengths, you are reinforcing the success you’ve achieved so far."
"1","high","increasing","0.7","formal","Acknowledging","Your lapse risk remains high and is continuing to increase, which might evoke feelings such as concern, disappointment, or even confusion. It’s natural to experience a range of emotions when faced with moments that feel uncertain or challenging in recovery. These emotions can serve as signals, helping you explore what might be influencing your current situation and opening space for deeper understanding. Acknowledging these feelings with compassion can be an important step in staying connected to your personal journey."
"2","high","decreasing","0.7","formal","Acknowledging","Your lapse risk remains high, though it is steadily decreasing, signaling progress that is worth acknowledging. It’s possible that this shift might evoke feelings of cautious optimism or even a sense of vulnerability as you continue adapting to these changes. These emotional responses are completely valid, and they may offer valuable insight into the personal and situational factors influencing your recovery. Taking time to explore and understand these feelings can be a meaningful part of your ongoing growth."
"3","low","increasing","0.7","formal","Acknowledging","Your lapse risk remains low, though it is continuing to rise. This change may evoke a range of emotions, perhaps unease or thoughtful awareness of the patterns unfolding. It could be meaningful to consider what recent experiences or emotions might be influencing this subtle shift, allowing space for self-reflection and deeper insight. Recognizing these dynamics is an important part of understanding your journey and staying connected with what matters most to you."
"4","low","decreasing","0.7","formal","Acknowledging","Your lapse risk remains low and is decreasing further, which might resonate with feelings of steadiness or confidence. This ongoing trend could be tied to the efforts you've been investing and the ways you’ve been navigating your recovery. You might find value in reflecting on what emotions arise as you notice this progress and how they connect to your sense of self and growth. Acknowledging these changes could offer insights into the factors that nurture your resilience."
"1","high","increasing","0.7","formal","Value Affirmation","Your lapse risk remains high and is continuing to rise. Prioritizing your recovery is a powerful way to uphold the values that guide your life, such as caring for your loved ones, maintaining your well-being, or achieving your personal goals. Each action you take toward recovery reinforces those commitments and helps you stay connected to what truly matters. Using this app can support your progress and deepen your focus on the priorities that bring meaning to your journey."
"2","high","decreasing","0.7","formal","Value Affirmation","Your lapse risk is high and decreasing, showing meaningful progress toward your goals. This improvement supports the important aspects of your life, such as maintaining strong connections with loved ones, building a fulfilling future, or caring for your personal health. Each action you take to move forward in recovery strengthens your ability to honor what matters most and deepens your commitment to living in alignment with your values."
"3","low","increasing","0.7","formal","Value Affirmation","Your lapse risk is low and increasing. Recovery is an opportunity to focus on what truly matters to you, whether that’s nurturing relationships, advancing in your career, or protecting your health and well-being. Staying committed to this process helps you align your actions with your values and build a life that reflects your priorities. Each choice you make today moves you closer to the goals that bring meaning to your life."
"4","low","decreasing","0.7","formal","Value Affirmation","Your lapse risk is low and steadily decreasing, which demonstrates the positive strides you are making in recovery. This progress supports the values that matter deeply to you, such as your personal well-being, relationships, or other important priorities. By continuing to engage with this process, you are reinforcing the foundation for a life that reflects your goals and aspirations. Each step you take is a meaningful investment in building the future you envision for yourself."
"1","high","increasing","0.7","formal","Norms","Your lapse risk is currently high and continuing to rise. It is important to recognize that many individuals with shared experiences have faced similar moments of difficulty. By consistently using resources like this app, they have been able to navigate challenges, regain stability, and reduce cravings over time. You are part of a larger community of people who have worked through setbacks and found strength in staying committed to their recovery journey."
"2","high","decreasing","0.7","formal","Norms","Your lapse risk is currently high and decreasing, which reflects positive movement in your recovery journey. Individuals who have faced similar challenges often find that using tools like this app helps them manage stress and cravings effectively. Many users in comparable situations have made meaningful progress by staying engaged, and their experiences show that overcoming obstacles is achievable. You are part of a broader community of people who are working toward lasting recovery, sharing in both the challenges and the progress."
"3","low","increasing","0.7","formal","Norms","Your lapse risk is currently low and increasing. It is worth noting that many individuals with similar experiences have navigated periods like this successfully, using resources to stay focused on their recovery goals. Those who have faced similar challenges often report that they feel supported knowing they are part of a broader group making positive changes. Recognizing shared progress can provide reassurance and strengthen the sense of connection during this journey."
"4","low","decreasing","0.7","formal","Norms","Your lapse risk is low and decreasing, which aligns with the progress seen by others who have faced similar challenges. Many individuals in comparable situations have successfully used this app to navigate cravings and build resilience during recovery. This shared journey highlights that you are not alone, and countless others have found encouragement and growth along the way."
"1","high","increasing","0.7","informal","Legitimizing","Recovery can have its tricky days, and it’s okay to feel like things are more challenging right now. Your lapse risk is high and increasing, but that’s something a lot of people go through as they navigate this path. Facing these moments doesn’t take away from the progress you’ve made—it’s all part of what makes recovery real and meaningful."
"2","high","decreasing","0.7","informal","Legitimizing","Your lapse risk is high and decreasing, which means you're moving in the right direction, even during the tough moments. Recovery is full of ups and downs, and it’s completely normal to face challenges along the way. What matters is that you're continuing to make progress, and the drop in your risk shows you're putting in the effort where it counts."
"3","low","increasing","0.7","informal","Legitimizing","Your lapse risk is low and increasing, which is part of the ups and downs that come with recovery. It’s normal for things to shift along the way, and feeling some extra challenges doesn’t mean you’re off track. Every step forward, even the tough ones, shows the effort you’re putting into making changes that matter. Keep moving at your pace—this journey is yours, and it’s worth it."
"4","low","decreasing","0.7","informal","Legitimizing","Ups and downs are part of the recovery process, and it’s okay to have moments that feel tougher than others. Right now, your lapse risk is low and continuing to decrease, which is a great sign of the momentum you're building. Recovery isn’t about being perfect—it’s about showing up for yourself, just like you’re doing. You’re making steady progress, and that’s something to be proud of."
"1","high","increasing","0.7","informal","Caring/Supportive","Your lapse risk is high and continuing to rise, and that’s something worth paying attention to without beating yourself up. Recovery can be a tough road, and it’s okay to have moments like this—it doesn’t take away from the strides you’ve already made. What matters is keeping your focus on the bigger picture and recognizing your strength in facing these challenges head-on. You’re doing something brave by staying committed to this process, and that’s worth acknowledging."
"2","high","decreasing","0.7","informal","Caring/Supportive","Your lapse risk is high today, but it’s continuing to decrease, which shows you’re moving forward. It’s not always easy, but the fact that things are improving says a lot about your determination and strength. Stay focused on the progress you’re making, and remember that this app is here to walk alongside you as you keep pushing ahead."
"3","low","increasing","0.7","informal","Caring/Supportive","Your lapse risk is low at the moment, though it’s beginning to rise. Recovery often comes with its challenges, but what you’ve achieved so far shows your resilience. It’s all about continuing to build on those steps you’ve already taken and trusting in your ability to keep going. You’re not alone on this journey, and every choice you make today adds to the progress you’ve worked so hard for."
"4","low","decreasing","0.7","informal","Caring/Supportive","Your lapse risk is low and continuing to drop, which really highlights the progress you're making. It’s clear that the choices you’re making are working for you, and that’s something to feel proud of. This journey isn’t always easy, but the way you’re moving forward shows real determination. You’re building something strong and meaningful for yourself."
"1","high","increasing","0.7","informal","Self-Efficacy","Your lapse risk is high and increasing, but that doesn’t change the fact that you’ve got the skills to push through. You’ve already built a solid foundation by showing up for yourself and using the tools at hand, which speaks to your determination. Recovery comes with ups and downs, but you’ve proven you can handle tough moments and keep moving forward. Trust in your ability to keep using what’s working for you—it’s a strength you’ve shown time and time again."
"2","high","decreasing","0.7","informal","Self-Efficacy","Your lapse risk is high and getting lower, which means you're making strides in the right direction. You're showing you have the determination and skills to face recovery head-on and keep building momentum. The effort you’re putting into using the app and staying focused is paying off, and it’s clear you’ve got the ability to keep moving forward. Each choice you make is helping you strengthen the foundation you’ve worked hard to create."
"3","low","increasing","0.7","informal","Self-Efficacy","Your lapse risk is low and increasing, but you're more than ready to handle it. You've already proven you can stick to the plan and stay focused, even when things shift a little. The way you’ve been using what works for you shows how capable you are of pushing through challenges. Trust in that momentum—it’s clear you have the ability to keep building on the progress you’ve made."
"4","low","decreasing","0.7","informal","Self-Efficacy","Your lapse risk is low and continuing to drop, which is a great reflection of the effort and determination you’ve been putting into your recovery. You’ve shown you can use the tools at your fingertips to stay on track and grow stronger through each step. Keep leaning into your skills and past successes—they’re helping you create steady progress that you can build on every day."
"1","high","increasing","0.7","informal","Acknowledging","Your lapse risk is high and continuing to rise, which might leave you feeling uneasy or even a bit overwhelmed. It’s natural for moments like this to stir up emotions, whether it’s worry, frustration, or something else entirely. Whatever you’re feeling, it deserves space and attention. Taking time to sit with those feelings could open the door to understanding them better as you keep pushing ahead."
"2","high","decreasing","0.7","informal","Acknowledging","Your lapse risk is high and decreasing, and that shift is worth acknowledging. It might bring up complicated feelings—maybe some relief that things are improving, or maybe tension because it’s still a tough spot to be in. Whatever it feels like, it’s okay to sit with those emotions and see what they’re telling you. This change is part of your path, and it’s meaningful."
"3","low","increasing","0.7","informal","Acknowledging","Your lapse risk is low but has been edging upward, which might stir up a mix of emotions. Maybe you're feeling calm knowing it’s still low, or maybe there’s a bit of unease about the shift. Either way, it’s okay to take a moment to sit with those feelings and see what they might be telling you. You’re continuing to make progress, and noticing these changes shows how tuned in you are to your journey."
"4","low","decreasing","0.7","informal","Acknowledging","Your lapse risk is low and continuing to decrease, which shows things are heading in a solid direction. That might bring a sense of calm or even quiet confidence as you’re navigating through this chapter. If that resonates, it could be meaningful to allow those feelings some space to grow. Every step forward tells a story of progress, and your commitment is shining through in the way you're staying engaged."
"1","high","increasing","0.7","informal","Value Affirmation","Your lapse risk is high and increasing, but don’t lose sight of what truly matters—your well-being, your dreams, and the relationships that mean the most to you. Recovery is a way to hold onto those things and keep building the life you deserve. Every step you take is a way of honoring what’s important to you and showing up for what really counts."
"2","high","decreasing","0.7","informal","Value Affirmation","Your lapse risk is high but steadily decreasing, which means you're making strides toward where you want to be. This progress reflects your commitment to the things that matter most, whether that's showing up for loved ones, growing in your career, or prioritizing your well-being. Each choice you make to stay focused on recovery helps strengthen those parts of your life that give you purpose. Keep moving forward—you're proving that your values can guide you through this."
"3","low","increasing","0.7","informal","Value Affirmation","Your lapse risk is low at the moment, though it’s beginning to rise. This is a great time to lean into the things that truly matter to you—whether it’s your well-being, loved ones, or the future you’re building. Recovery isn’t just about the day-to-day, it’s about making choices that honor those big priorities in your life. Every effort you make shows your commitment to what’s most important to you."
"4","low","decreasing","0.7","informal","Value Affirmation","Your lapse risk is low and continuing to decrease, which shows your focus and dedication are making a real difference. Staying on track with recovery helps you protect what matters most—whether that's being present for your family, building your future, or feeling good in your own skin. Each day you stay committed brings you closer to living the life that reflects your values and keeps you grounded in what’s truly important."
"1","high","increasing","0.7","informal","Norms","Your lapse risk is high and increasing, but remember, plenty of people have been where you are and found strength to keep moving forward. Others facing similar struggles have used this app to handle cravings and tough moments, and they’ve made real progress. You’re part of a group of people working toward the same goal, and their success shows it’s possible to push through challenges like these."
"2","high","decreasing","0.7","informal","Norms","Your lapse risk is high right now, but it’s improving, and that’s a really positive sign. Plenty of folks who’ve been where you are have made progress using this app, finding it helpful for managing stress and staying on track. You’re part of a group of people who’ve faced tough times and kept pushing forward, building confidence as they went."
"3","low","increasing","0.7","informal","Norms","Your lapse risk is still low, though it’s been rising slightly. Plenty of people who’ve been where you are have dealt with similar ups and downs and have stayed steady by using this app to manage stress and keep cravings in check. You’re part of a community of folks who’ve pushed through these challenges and kept building on their progress day by day."
"4","low","decreasing","0.7","informal","Norms","Your lapse risk is low and continuing to drop, which shows how much progress you’re making. Others who’ve been where you are have found that using support like this makes a real difference in staying on track and feeling more in control. It’s encouraging to see how people in similar situations have worked through challenges and built momentum, just like you’re doing now. Being part of this shared journey proves that steady progress is absolutely within reach."
