# generated in 00:01:49 REMOVE When Viewing

"user_index","lapse_risk","lapse_risk_change","temperature","formality","message_category","generated_message"
"3","low","increasing","0.7","formal","Self-Efficacy","Your lapse risk is currently low but showing a slight increase. This is a valuable moment to recognize how your strengths and determination have helped you maintain progress so far. You have shown that you can use the tools available to you effectively, and this reflects your ability to navigate challenges in your recovery journey. Building on your past successes, you have the capability to keep making positive choices that support your well-being."
"4","low","decreasing","0.7","formal","Self-Efficacy","Your lapse risk is low and decreasing, which reflects the progress you've made through your consistent efforts. This demonstrates your ability to stay engaged with the app's tools and navigate the challenges of recovery with confidence. Your commitment to building on your past successes is evident, and you are showing great strength in staying focused on your recovery journey. Keep trusting in your capacity to make meaningful strides forward."
"1","high","increasing","0.7","formal","Acknowledging","Your lapse risk is currently high and increasing, which might feel challenging or concerning. It is understandable if this brings up feelings of frustration, worry, or even self-doubt. These emotions are valid and worth exploring, as they may offer insight into what you're experiencing right now. Taking a moment to reflect on how this risk connects to your current thoughts, feelings, or surroundings could help deepen your understanding of this moment in your recovery journey."
"2","high","decreasing","0.7","formal","Acknowledging","It seems that your lapse risk is currently high, though it is moving in a positive direction as it decreases. Navigating this period might feel demanding, especially if you’ve been managing a lot emotionally or mentally. It could be worth reflecting on what might be contributing to this shift, as well as what has helped you take steps toward lowering that risk. Recognizing these changes, even small ones, could offer insight into your strengths and the progress you are making."
"3","low","increasing","0.7","formal","Acknowledging","Your lapse risk is low and increasing, which may bring about a mix of emotions. It’s possible that you’re feeling confident about your progress while also noticing subtle shifts that could create some unease. These feelings are natural and worth exploring, as they may offer helpful insights into your current experience. Taking time to reflect on what might be influencing these changes could deepen your understanding and support your continued growth."
"4","low","decreasing","0.7","formal","Acknowledging","It appears that your lapse risk is low and decreasing, which reflects the positive progress you have been making. This may bring a sense of relief or perhaps even quiet confidence as you continue to focus on your recovery journey. If you find yourself reflecting on what feels different for you lately, it could be helpful to consider any moments or choices that have felt particularly grounding or supportive. Recognizing these experiences can provide further insight into what is helping you feel more steady and secure."
"1","high","increasing","0.7","formal","Value Affirmation","Your lapse risk is high and increasing, which signals an important moment to reflect on what truly matters to you. Staying on the path of recovery supports the priorities you hold close, whether that’s being present for your loved ones, building a fulfilling career, or nurturing your health and well-being. Each choice you make today is a step toward protecting those values and strengthening the life you are working toward. Engaging with the tools available can help you stay connected to your purpose and continue moving forward."
"2","high","decreasing","0.7","formal","Value Affirmation","Your lapse risk is currently high and decreasing, which shows meaningful progress in your recovery journey. By continuing to focus on your deeper priorities—such as your health, personal well-being, and the important relationships in your life—you are reinforcing the foundation for lasting change. Each step you take aligns with the values that matter most to you, strengthening your sense of purpose and commitment. Staying engaged with these efforts can help you protect what you value most and continue building a future you feel proud of."
"3","low","increasing","0.7","formal","Value Affirmation","Your lapse risk is low and increasing. Continuing to focus on your recovery supports the deeper priorities in your life, such as your health, personal well-being, and the people who matter most to you. Each step you take strengthens your ability to stay aligned with these values and reinforces your sense of purpose. By staying engaged, you are honoring what is most important to you and building a stronger foundation for your future."
"4","low","decreasing","0.7","formal","Value Affirmation","Your lapse risk is low and decreasing, which reflects the progress you are making in your recovery journey. This effort not only supports your health and well-being but also strengthens your ability to focus on what matters most, whether that is your family, career, or personal goals. By staying engaged and committed, you are building a stronger foundation for the life you value and deserve. Each step forward reinforces your dedication to these priorities and the purpose that drives you."
"1","high","increasing","0.7","formal","Norms","Your lapse risk is high and increasing, which can feel challenging, but it’s important to know that you are not alone in this process. Many individuals with similar experiences have successfully navigated moments like these by using the app to reduce cravings and manage stress. They, too, have faced difficulties, yet found encouragement and progress, demonstrating that change is possible. Remember, you are part of a community of people working toward recovery, and your efforts are an important part of that shared journey."
"2","high","decreasing","0.7","formal","Norms","Your lapse risk is high and decreasing, which shows promising movement in the right direction. Many individuals who have faced similar challenges have used this app to successfully navigate difficult moments, reduce cravings, and manage stress. You are not alone in this process—others have found strength and encouragement by staying engaged, and their progress has been a reflection of their resilience. This shared experience is part of a larger journey, and your continued efforts are making a meaningful difference."
"3","low","increasing","0.7","formal","Norms","Your lapse risk is low and increasing. Many individuals with similar experiences have found that using this app helps them navigate moments like these. They have successfully reduced cravings and managed stress, even when facing small increases in risk. Remember, you are part of a community of people who share these challenges and are making progress together."
"4","low","decreasing","0.7","formal","Norms","Your lapse risk is low and decreasing, which reflects the progress you are making in your recovery journey. Many others with similar experiences have used tools like this to navigate challenges, reduce cravings, and build healthier routines. It is common to face obstacles along the way, but individuals like you have found encouragement and steady improvement through consistent effort. You are part of a community that understands the process, and your progress is a testament to your commitment."
"1","high","increasing","0.7","informal","Legitimizing","It's totally normal to hit moments where things feel tougher, and right now, your lapse risk is high and increasing. Recovery comes with ups and downs, and having harder days doesn’t take away from the progress you’ve made. What you’re feeling is a part of the journey many others have walked, and it doesn’t change your ability to keep moving forward."
"2","high","decreasing","0.7","informal","Legitimizing","Recovery has its ups and downs, and it's totally normal to face moments like this. Your lapse risk is high and decreasing, which shows you're moving in the right direction, even if it doesn’t always feel easy. These challenges are a part of the process, and getting through them is a sign of the strength you're building. Keep trusting that every step forward matters."
"3","low","increasing","0.7","informal","Legitimizing","It’s totally normal for your path in recovery to have ups and downs. Right now, your lapse risk is low and increasing, and that’s okay—it doesn’t mean you’re doing anything wrong. Recovery can come with challenges, and feeling those shifts just shows you’re human. Keep taking it one step at a time, and remember that every effort you make matters."
"4","low","decreasing","0.7","informal","Legitimizing","Recovery can feel like a winding road, and it's completely normal to face ups and downs along the way. Right now, your lapse risk is low and even getting lower, which is a sign of the progress you're making. It’s valid to have moments where things feel tough, but those feelings don’t take away from the work you’ve been doing. Keep moving forward, knowing that every step counts."
"1","high","increasing","0.7","informal","Caring/Supportive","Your lapse risk is high and has been increasing, and that’s something worth paying attention to with care and kindness toward yourself. Recovery can feel tough at times, but it’s important to remember you’re not alone in this. Everyone has hard days, and it doesn’t take away from all the work you’ve already done. This app is here to support you, one step at a time, as you continue moving forward."
"2","high","decreasing","0.7","informal","Caring/Supportive","Your lapse risk is high right now, but it’s moving in the right direction and starting to come down. This shows the effort you’re putting in is making a difference, even if it doesn’t always feel easy. You’re not alone in this, and it’s okay to take things one step at a time. Keep focusing on what matters to you, and know there’s support here whenever you need it."
"3","low","increasing","0.7","informal","Caring/Supportive","Your lapse risk is low right now, but it’s starting to rise. Recovery can feel like a winding road, and it’s okay to hit some bumps along the way. This is just a moment to check in with yourself and keep steady on your path. You’re not alone in this, and every step forward counts."
"4","low","decreasing","0.7","informal","Caring/Supportive","Your lapse risk is low and even getting lower, which shows how much progress you’re making. It’s clear you’ve been putting effort into your recovery, and it’s paying off in a big way. Keep focusing on what’s working for you and know that you’re not alone on this journey. This app is here to cheer you on and support you every step of the way."
"1","high","increasing","0.7","informal","Self-Efficacy","Your lapse risk is high and increasing, but you've got the tools and the strength to handle this. You've already proven that you can face tough moments and keep moving forward, and sticking with the app has been part of that success. Trust in what you’ve learned and the progress you’ve made, and keep leaning on the steps that have worked for you so far. You’ve got what it takes to stay on track, one step at a time."
"2","high","decreasing","0.7","informal","Self-Efficacy","Your lapse risk is high and decreasing, which means you're moving in the right direction. You've already shown that you can handle tough moments, and that strength is a big part of what’s helping you get through this. Stick with the tools and features you’ve been using—they’re working because *you* are making them work. Keep building on the progress you’ve made so far."
"3","low","increasing","0.7","informal","Self-Efficacy","Your lapse risk is low and increasing, but you’ve already shown that you have what it takes to handle challenges like a pro. You’ve been using the tools in the app and tapping into your strengths to stay on track, and that’s no small thing. Keep leaning into what’s working for you and trust in the progress you’ve made so far. You’ve got the ability to keep building on everything you’ve accomplished."
"4","low","decreasing","0.7","informal","Self-Efficacy","Your lapse risk is low and even getting lower, which shows how well you're handling things right now. You’ve been staying steady and proving that you’ve got the tools to keep moving forward. It’s clear you know how to use what’s working for you, so just keep building on that momentum. You’re showing real strength in sticking with this process."
"1","high","increasing","0.7","informal","Acknowledging","It seems like things might feel a bit heavier right now, and that’s totally valid. Your lapse risk is high and increasing, which could bring up feelings of stress, frustration, or even worry about what’s next. It’s okay to sit with those emotions and notice what’s coming up for you without judgment. Taking a moment to check in with yourself might help you get a better sense of what you’re needing today."
"2","high","decreasing","0.7","informal","Acknowledging","It seems like your lapse risk is high right now, but it’s starting to go down. That shift might bring up a mix of feelings—maybe some relief, maybe some frustration that it’s still high, or even something completely different. Whatever’s coming up for you, it’s worth taking a moment to notice it and give yourself credit for the progress you’re making. Staying connected to how you’re feeling can be a powerful way to keep moving forward."
"3","low","increasing","0.7","informal","Acknowledging","It seems like things might feel steady right now, but there’s a bit of a shift happening with your lapse risk being low and starting to rise. Maybe there’s something stirring under the surface—stress, excitement, or even just a little extra mental load. Whatever it might be, it’s okay to sit with those feelings and give yourself some space to notice what’s going on. You’re doing something really meaningful here, and taking a moment to tune into yourself can be a powerful part of that."
"4","low","decreasing","0.7","informal","Acknowledging","It seems like you’ve been putting in the effort, and it’s paying off. Your lapse risk is low and even starting to drop, which might feel like a sign of the steady ground you’ve been working toward. Maybe there’s a sense of relief in that, or even some quiet confidence building up. Whatever feelings come with this progress, they’re worth sitting with and exploring—it’s all part of the process."
"1","high","increasing","0.7","informal","Value Affirmation","Your lapse risk is high and increasing, but this doesn't define you or your journey. Remember what really matters to you—whether it's being there for your family, staying strong in your career, or taking care of your health. Every step forward in recovery helps you protect those priorities and build the life you care about most. Keep leaning into the tools that keep you grounded in what’s important; you’ve got what it takes to stay connected to your purpose."
"2","high","decreasing","0.7","informal","Value Affirmation","Your lapse risk is high but heading in the right direction, which shows the effort you're putting in is paying off. Staying connected to what matters most—whether that's your family, your health, or building a life you're proud of—can make all the difference. Every small step in recovery strengthens those values and gets you closer to the future you want. Keep leaning into this progress and let it remind you why you started."
"3","low","increasing","0.7","informal","Value Affirmation","Your lapse risk is low and increasing, so this is a good time to focus on what really matters to you. Think about the things that keep you going—your family, your goals, your health—and how staying on track supports those priorities. Every step you take in your recovery helps strengthen those connections and moves you closer to the life you want. Keep putting in the work because you're building something meaningful for yourself."
"4","low","decreasing","0.7","informal","Value Affirmation","Your lapse risk is low and heading in the right direction—down. That shows how much care and effort you're putting into building the life you want. Staying connected to what matters most, like your health, family, or other big priorities, is paying off. Every step forward keeps you in sync with those values and strengthens the path you're creating for yourself."
"1","high","increasing","0.7","informal","Norms","Your lapse risk is high and increasing, but you're not alone in this. Plenty of people using this app have been in the same spot—feeling the weight of challenges—and they've found ways to turn things around. They’ve shared that sticking with the process helped them manage stress and cravings better over time. It's all about taking it one step at a time, just like others who’ve been there and made real progress."
"2","high","decreasing","0.7","informal","Norms","Your lapse risk is high and decreasing, which means you're moving in the right direction. Lots of people who've been where you are have felt the same struggles, but they've found their footing and started turning things around too. You're part of a group of folks who know this journey isn’t easy, but they’ve used tools like this to push through tough moments and come out stronger. Keep at it—you’re not alone in this."
"3","low","increasing","0.7","informal","Norms","Your lapse risk is low and increasing, which can happen to anyone—you're not alone in this. A lot of people using this app have been in the same boat, and they've found ways to handle those moments when things feel like they're building up. They’ve shared that sticking with it helped them feel more confident and in control over time. You're part of a group of people who get it, and progress is something you’re all making together."
"4","low","decreasing","0.7","informal","Norms","Your lapse risk is low and even getting lower, which is awesome. A lot of people who’ve been in your shoes have used this app to stay steady, even during tough moments, and you’re right there with them. It’s normal to face challenges along the way, but you're part of a group that’s making real progress day by day. Keep leaning into what’s working for you—this path is one you’re not walking alone."
