"user_index","lapse_risk","lapse_risk_change","temperature","formality","message_category","generated_message"
"1","high","increasing","1.0","formal","Norms","Your lapse risk is high and increasing today, and craving is playing a major role in that change. Many people working toward recovery have gone through similar patterns in their own journey, and their experiences show that these challenges are not unusual. Your recent survey and activity data reflect a moment that others have also faced while trying to make steady progress. This information offers a clear view of where things stand for you today."
"2","high","decreasing","1.0","formal","Norms","Your lapse risk is high and decreasing, and cravings are playing a notable role today. Many individuals working toward sobriety report experiences that resemble what you are facing, and their paths often include moments shaped by cravings. Knowing that others have navigated similar challenges can place your own situation in a broader context. This perspective may help you continue moving through the day with steady awareness of where you stand."
"3","low","increasing","1.0","formal","Norms","Your lapse risk is low and increasing, and recent patterns show that craving is playing an important role in that change. Many individuals working toward recovery have gone through comparable moments, even when their overall risk remained on the lower side. Their experiences suggest that it is not unusual to encounter periods where certain triggers add pressure. This perspective may offer a sense of shared experience as you continue through your day."
"1","high","increasing","1.0","informal","Legitimizing","Your lapse risk is high and increasing today, and craving is playing a big part in that. It’s common in recovery to hit patches like this, since these kinds of moments are part of the process. Being in a spot like this is okay, and it happens to many people working through change. Keep taking things one step at a time so the day feels a little more manageable."
"2","high","decreasing","1.0","informal","Legitimizing","Your lapse risk is high and decreasing, and craving is playing a big part in that today. It’s normal for this stage of the process to come with moments that feel tough, and it’s okay for that to happen. Nothing about this pattern is unusual, especially when cravings show up. Let the day unfold at your own pace, knowing this kind of shift is part of the path."
"3","low","increasing","1.0","informal","Legitimizing","Your lapse risk is low and increasing, and cravings are playing a role in that change today. Stuff like this often shows up in recovery, and it is a normal part of how the process can unfold. It is okay for these kinds of moments to happen, since they are common during long stretches of change. Keeping an eye on this trend can help the day feel a little clearer."
"1","high","increasing","1.0","informal","SelfEfficacy","Your lapse risk is high and increasing, and craving is playing a big part in that today. Even with this pressure, you’ve shown you can push through tough moments. The effort you’ve been putting in says a lot about your strength. You have the skills to keep moving forward, one step at a time."
"2","high","decreasing","1.0","informal","SelfEfficacy","Your lapse risk is high and decreasing, and craving is playing a big part in that. Even with that pressure around you, you’ve already shown you can stay focused on what you want. The strength you’ve built up is still there and ready to back you up today. Every step you take shows the kind of follow through you’re capable of."
"3","low","increasing","1.0","informal","SelfEfficacy","Your lapse risk is low and increasing today, and craving is the main thing adding to it. Even with that, you have solid skills that keep you moving forward. You have shown that you can handle tough moments and keep your focus. Each step you take shows the strength you already carry."
"1","high","increasing","1.0","informal","Acknowledging","Your lapse risk is high and increasing, and it makes sense if that feels tough to sit with today. Craving is playing a big role in that, and it can pull a lot of attention and energy. What you shared comes through clearly, and your experience is heard. Take a moment to notice what this feels like for you right now, in your own way."
"2","high","decreasing","1.0","informal","Acknowledging","Your lapse risk is high and decreasing today, and craving is playing a big part in that shift. It sounds like what you have been feeling has really shown up in your day, and that matters here. This space is taking in what you shared so those feelings are not overlooked. Keeping an eye on what comes up inside you can help you understand your own path a bit more."
"3","low","increasing","1.0","informal","Acknowledging","Your lapse risk is low and increasing, and craving is playing a big part in that today. It sounds like what you have been dealing with has really come through, and that matters here. This message is meant to show that your experiences are being taken in as they are. Take a moment to notice what has been coming up for you and how it sits with you right now."
"1","high","increasing","1.0","informal","ValueAffirmation","Your lapse risk is high and increasing today, and craving is playing a big part in that. It might help to pause for a moment and think about the parts of your life that mean the most to you, the ones that give your days purpose. Keeping those priorities in mind can offer a steady point to focus on. Let those reasons guide you as you move through the rest of your day."
"2","high","decreasing","1.0","informal","ValueAffirmation","Your lapse risk is high and decreasing today, and craving is playing a big part in that. It might help to keep in mind the things in your life that matter most to you, the ones that guide your choices and keep you moving forward. Thinking about what you want for your future can give some steady focus right now. The direction you care about is still there for you to lean on as you go through the day."
"3","low","increasing","1.0","informal","ValueAffirmation","Your lapse risk is low and increasing today, and cravings are playing a part in that change. It might help to take a moment and think about the parts of your life that matter most to you and the reasons you keep moving forward. Let those personal values stay close as you go through your day. They can add some steady focus while things shift a bit."
"1","high","increasing","1.0","informal","Norms","Your lapse risk is high and increasing today, and cravings are playing a big part in that. Plenty of people dealing with alcohol use disorder have gone through similar stretches, even when things felt tough. Their experiences show that this kind of challenge shows up for many folks on the same path. Keeping that in mind may help you move through the day with a bit more awareness."
"2","high","decreasing","1.0","informal","Norms","Your lapse risk is high and decreasing today, and craving is playing a big part in that. Many people working on recovery have dealt with cravings like this, so your experience is not unusual. Folks often talk about moments like these as part of their own stories, showing how common these challenges can be. Keep checking in with yourself as the day moves along."
"3","low","increasing","1.0","informal","Norms","Your lapse risk is low and increasing, and craving is playing a big part in that change today. Many people in recovery have dealt with cravings that showed up in ways that surprised them, and their experiences often moved in similar patterns. It can help to remember that others have gone through comparable moments while keeping their focus on staying steady. Your steps today add to a path that many others have walked before you."
