"user_index","lapse_risk","lapse_risk_change","temperature","formality","message_category","generated_message"
"2","high","decreasing","1.0","informal","SelfEfficacy","Your lapse risk is high and decreasing, which shows that things are starting to move in a better direction. Craving has been a big part of what raised your risk, but you have handled moments like this before. The way you keep showing up for yourself proves you have the strength to stay on track. Keep trusting the skills you already have, because they are helping you make steady progress."
"3","low","increasing","1.0","informal","SelfEfficacy","Your lapse risk is low and increasing, and craving is playing a part in that change right now. Even with that pressure, you’ve shown you can stay steady and keep moving forward. You’ve handled moments like this before, using your own strengths and habits to get through. You have what it takes to keep going, one step at a time."
"1","high","increasing","1.0","informal","Acknowledging","Your lapse risk is high and increasing right now, and it makes sense if that feels tough to sit with. Craving is playing a big part in this, and it can stir up a lot of emotions. Your experiences matter, and it sounds like you’ve been carrying a lot today. Take a moment to notice what you’re feeling and give yourself credit for checking in."
"2","high","decreasing","1.0","informal","Acknowledging","Your lapse risk is high and decreasing, and it makes sense if that brings up some mixed feelings. Craving has been playing a big part in that risk, and it can take a lot of energy to deal with. It sounds like you have been paying attention to what is going on inside, and that effort shows. Keep taking a moment to notice how you feel, because your awareness is helping you move through this."
"3","low","increasing","1.0","informal","Acknowledging","Your lapse risk is low and increasing, and it makes sense if that brings up mixed feelings. Craving is playing a part in this, and it sounds like you have been dealing with that in your own way. Your effort shows, and your experiences and emotions are being heard. Take a moment to notice how you are feeling today and keep moving at a pace that works for you."
"1","high","increasing","1.0","informal","ValueAffirmation","Your lapse risk is high and increasing, and it looks like strong craving is playing a big part in that today. This might be a good moment to slow down and remember what matters most to you, the people and goals that keep you moving forward. You’ve worked hard to protect those things, and your choices today can help keep you connected to them. Holding onto that meaning can give you a steady place to stand when things feel tough."
"2","high","decreasing","1.0","informal","ValueAffirmation","Your lapse risk is high and decreasing, and cravings are playing a big part in that today. It can help to pause and remember what really matters to you, like the people and goals that keep you moving forward. Holding on to those reasons can bring some steadiness when things feel pulled off track. You are working toward something that means a lot to you, and every bit of effort shows that."
"3","low","increasing","1.0","informal","ValueAffirmation","Your lapse risk is low and increasing, and cravings are playing a part in that shift today. It might help to take a moment to remember what matters most to you, the things that keep you moving forward. You have already worked hard to protect those parts of your life, and that effort shows. Staying close to your values can give you a steady feeling as you go through the day."
"1","high","increasing","1.0","informal","Norms","Your lapse risk is high and increasing, and cravings are playing a big part in that today. Many people go through times like this, and it can feel rough but it is not unusual at all. Others in recovery have felt these same urges and have kept moving forward. You are not alone in this experience, and it is okay to notice what is going on without judging yourself."
"2","high","decreasing","1.0","informal","Norms","Your lapse risk is high and decreasing, and cravings are playing a big part in that today. A lot of people in recovery deal with cravings that come and go, and many have been in the same spot you are in now. These feelings can be tense, but they are also something others have worked through. You are moving forward, and this kind of day is something many people have gotten through before."
"3","low","increasing","1.0","informal","Norms","Your lapse risk is low and increasing, which means things are mostly steady but shifting a bit. Craving is playing a role in that change, and plenty of people in recovery have felt the same pull at times. Many folks notice these kinds of moments on their own path, so you are not dealing with anything unusual. You are staying aware of what is going on, and that awareness matters."
