"user_index","lapse_risk","lapse_risk_change","temperature","formality","message_category","generated_message"
"2","high","decreasing","1.0","formal","Norms","Your lapse risk is high and decreasing, which shows a helpful shift. Craving is playing a strong part in your risk today, and many people in recovery go through the same kind of pull. These kinds of feelings are common, and many others have faced them in their own journeys. Your effort today reflects the same steady steps others have taken toward change."
"3","low","increasing","1.0","formal","Norms","Your lapse risk is low and increasing, and today this rise is linked to the cravings you reported. Many people on a recovery path notice moments like this, and their experiences show that these feelings are common. Your situation fits what others have faced, and their stories remind us that these shifts can be part of the process. You are moving through something that others have also managed in their own way."
"1","high","increasing","1.0","informal","Legitimizing","Your lapse risk is high and increasing, and that can feel tough, but it makes sense with the cravings you have been dealing with. Many people go through moments like this, so you are not alone in feeling this way. It is okay to notice these cravings and how strong they can get. Your experience is part of the process, and it matters."
"2","high","decreasing","1.0","informal","Legitimizing","Your lapse risk is high and decreasing, and that kind of up and down is a normal part of the process. Craving is playing a big part in things right now, and it makes sense if that feels tough. Many people feel this way as they keep going, and it is okay for you to feel it too. You are moving forward even when the days feel uneven."
"3","low","increasing","1.0","informal","Legitimizing","Your lapse risk is low and increasing, and it makes sense to feel a bit unsure when cravings show up. These feelings are a normal part of the process, and many people go through the same thing. It is okay to notice cravings and feel whatever comes with them. You are not alone in this experience, and it all fits with the work you are doing right now."
"1","high","increasing","1.0","informal","SelfEfficacy","Your lapse risk is high and increasing, and craving is playing a big part in that today. Even with this pressure, you have handled tough moments before and you carry the strength to do it again. The skills you have been using are still yours, and they can help you move through this moment. Keep trusting in what you can do, because you have shown that you can keep going."
"2","high","decreasing","1.0","informal","SelfEfficacy","Your lapse risk is high and decreasing, and that shows the effort you have been putting in. Craving is playing a big part in your risk today, but you have handled moments like this before. You have the strength and skills to keep moving forward. Each step you take is proof that you can do this."
"3","low","increasing","1.0","informal","SelfEfficacy","Your lapse risk is low and increasing, so this is a good time to notice what is going on around you. Craving is playing a part in that rise, but you have handled moments like this before. You have real strength and skills that help you stay steady. Keeping that in mind can remind you of how far you have already come."
"1","high","increasing","1.0","informal","Acknowledging","Your lapse risk is high and increasing right now, and craving is playing a big part in that. It makes sense if things feel tough today, and your feelings matter here. You’ve been dealing with a lot, and it’s okay to notice whatever is coming up inside you. Take a moment to reflect on what this day has felt like, since your experience is important."
"2","high","decreasing","1.0","informal","Acknowledging","Your lapse risk is high and decreasing, and that change shows something in you is moving in a good way. Craving has been a big part of what you are facing, and it makes sense if that feels tough. Your feelings are real, and it sounds like you have been carrying a lot. Take a moment to notice what is going on inside you today, because your own voice matters."
"3","low","increasing","1.0","informal","Acknowledging","Your lapse risk is low and increasing, and it seems like craving is playing a role in that today. It sounds like you have been dealing with some strong feelings, and those feelings matter. What you shared shows where your mind has been, and it is okay to take a moment to notice that. You are heard, and your emotions deserve space as you move through the day."
"1","high","increasing","1.0","informal","ValueAffirmation","Your lapse risk is high and getting higher, and cravings are playing a big part in that today. It might help to pause for a moment and think about the people and goals that matter most in your life. Those things have carried you far, and they can give you strength right now. Holding onto what you care about can make this tough moment feel a little steadier."
"2","high","decreasing","1.0","informal","ValueAffirmation","Your lapse risk is high and decreasing, and craving is playing a big part in that today. It may help to pause and remember the things in your life that matter most to you, the ones that keep you moving forward. You have worked hard to protect those things, and that effort shows. Keep holding on to what is important, because it has carried you through a lot already."
"3","low","increasing","1.0","informal","ValueAffirmation","Your lapse risk is low and increasing today, and cravings are playing a part in that rise. It might help to take a moment and remember what matters most to you, the things that keep you moving forward. You have worked hard to build a life you care about, and those values can guide you through moments like this. Keep leaning into what gives your days meaning, because it adds real strength."
"1","high","increasing","1.0","informal","Norms","Your lapse risk is high and increasing, and cravings are playing a big part in that today. A lot of people in recovery go through days like this, and it is more common than it might feel in the moment. Others have faced strong cravings too, and they found ways to keep going even when it was tough. You are not alone in this experience, and many people have gotten through days like the one you are having."
"2","high","decreasing","1.0","informal","Norms","Your lapse risk is high and decreasing, and craving is playing a big part in that today. Lots of people in recovery face moments like this, and many have felt the same pull you are feeling now. Their experiences show that it is common to have days like this. You are moving through something many others have faced, and you are not alone in it."
"3","low","increasing","1.0","informal","Norms","Your lapse risk is low and increasing, and cravings are playing a part in that today. Lots of people on this path deal with cravings too, so you are not going through anything strange. Many folks have shared that these moments come and go, and they keep moving forward. You are having a very human day, just like many others who are working on the same goals."
