"user_index","lapse_risk","lapse_risk_change","temperature","formality","message_category","generated_message"
"1","high","increasing","0.7","formal","Norms","Your lapse risk is high and increasing, which underscores the importance of recognizing this stage as a shared experience among many who are navigating recovery. Individuals in similar situations have successfully managed heightened risks by focusing on strategies that address cravings and stress, finding strength in the process. Their experiences demonstrate that recovery is not a solitary journey but one supported by a community of people overcoming challenges and building resilience. This connection is a powerful reminder that progress is achievable, even in moments when the path feels difficult."
"2","high","decreasing","0.7","formal","Norms","Your lapse risk remains high and is steadily decreasing, reflecting positive movement in your recovery journey. Individuals with similar challenges have found that using resources like this app can help them manage cravings and build resilience over time. Their progress demonstrates that recovery is a shared path, where perseverance and support lead to meaningful change. You are part of a community that continues to move forward, even in the face of obstacles."
"3","low","increasing","0.7","formal","Norms","Your lapse risk is currently low and increasing. Many individuals with similar experiences have faced moments like this, and they have successfully used supportive tools to navigate those changes while maintaining their recovery goals. Remember, you are part of a community of people working toward positive growth, and their persistence has shown that challenges can lead to opportunities for strength and progress. Shared experiences like these often motivate continued focus and reinforce the path forward."
"4","low","decreasing","0.7","formal","Norms","Your lapse risk is low and steadily decreasing, aligning with the trajectory seen in others who have faced similar challenges. Individuals in comparable situations have successfully navigated recovery by fostering resilience and using tools like this app to manage stress and cravings. This shared progress highlights that recovery is a collective experience, where many have found strength and encouragement along the way."
"1","high","increasing","0.7","informal","Legitimizing","Recovery can bring all kinds of challenges, and it’s normal to face times where the path feels harder to walk. At the moment, your lapse risk is high and increasing, which is something many people go through while working toward lasting change. What matters most is recognizing that these moments are a natural part of the process and don’t take away from the progress you’ve made so far."
"2","high","decreasing","0.7","informal","Legitimizing","Your lapse risk is high and decreasing, which means you're moving in the right direction, even during a challenging period. It’s completely valid to face ups and downs in recovery—this is all part of the process. What matters is that you’re making progress, and that shift in risk reflects the effort you’re putting into staying steady on this path."
"3","low","increasing","0.7","informal","Legitimizing","Your lapse risk is low and increasing, which is something that happens as recovery moves through different phases. It’s normal for things to feel more challenging at times, and it doesn’t change the fact that you’ve been putting in the effort to make steady progress. Every step forward matters, even when the road gets a bit uneven, and it’s all part of building something stronger for yourself."
"4","low","decreasing","0.7","informal","Legitimizing","It’s totally normal to face some tough moments in recovery—that’s just part of how this journey works. Right now, your lapse risk is low and continuing to drop, which shows you're keeping steady on your path. Progress doesn’t have to look perfect to be real, and what you’re doing is creating solid ground for yourself. Every effort you put in matters, and it’s clear that you’re building something strong."
"1","high","increasing","0.7","informal","Caring/Supportive","Your lapse risk is high and increasing, and it’s okay to acknowledge that—it doesn’t define your strength or your progress. Recovery isn’t always a straight path, and challenges like this can be tough, but they’re also opportunities to keep building resilience. The fact that you’re staying connected to your recovery shows how much you care about moving forward, even on harder days. Keep focusing on the steps you’re taking, because every bit of effort matters."
"2","high","decreasing","0.7","informal","Caring/Supportive","Your lapse risk is high at the moment, but it’s steadily decreasing, showing that things are moving in the right direction. This kind of progress reflects the work you’re putting into yourself, even during tough moments. It’s about taking it one step at a time, and you’re proving that you’re capable of making those steps count."
"3","low","increasing","0.7","informal","Caring/Supportive","Your lapse risk is currently low, though it’s beginning to rise. It’s natural for recovery to have moments where things shift, and that doesn’t take away from the progress you’ve made. What stands out is the effort and resilience you've shown in staying on this path. Keep focusing on the steps you’ve taken, because they’re building something strong and meaningful."
"4","low","decreasing","0.7","informal","Caring/Supportive","Your lapse risk is low and continuing to decrease, which shows the strength you’re building in your recovery. The choices you’re making every day are creating a solid foundation, and that’s something to be proud of. It’s clear that your commitment is paying off, and this progress is a reminder of how capable you are of moving forward."
"1","high","increasing","0.7","informal","Self-Efficacy","Your lapse risk is high and increasing, but don’t forget everything you’ve already proven to yourself. You’ve shown you can stick with the tools that help, even when things feel tough. Every step you’ve taken so far has built up your ability to handle moments like this—you’ve got the strength and focus to keep moving forward. Use what’s been working for you and keep showing up for yourself."
"2","high","decreasing","0.7","informal","Self-Efficacy","Your lapse risk is high and moving in the right direction, which shows the effort you're putting in is paying off. You’ve shown that you know how to use the tools available to keep yourself moving forward. The progress you've made so far proves you’ve got what it takes to handle tough moments and stay on course. Keep building on those wins, one step at a time."
"3","low","increasing","0.7","informal","Self-Efficacy","Your lapse risk is low and increasing, but you’ve been showing real strength in staying committed to your recovery. The way you’ve been using the tools and sticking with what works shows how capable you are of handling challenges. You’ve built a solid foundation, and it’s clear you know how to keep pushing forward and making progress. Each step you take proves you have what it takes to stay focused and keep growing."
"4","low","decreasing","0.7","informal","Self-Efficacy","Your lapse risk is low and still dropping, which shows how well you’re handling things right now. You’ve been putting your strengths to work and making steady progress, and it’s paying off. The way you’ve been using the tools shows you’ve got what it takes to stay on track and keep growing in your recovery."
"1","high","increasing","0.7","informal","Acknowledging","Your lapse risk is high and continuing to rise, which might stir up some strong feelings—maybe stress, disappointment, or even a sense of being overwhelmed. It’s natural for these emotions to surface when challenges feel like they’re stacking up. These moments can be an opportunity to tune in to what those feelings are trying to tell you about where you’re at right now. Letting yourself sit with them might help uncover something meaningful as you keep moving forward."
"2","high","decreasing","0.7","informal","Acknowledging","Your lapse risk is high and decreasing, which reflects a steady shift in the right direction. That progress might bring up emotions like relief, hope, or even frustration—it’s all valid, and it’s okay to sit with those feelings. Changes like this don’t happen without effort, and giving yourself credit for that can be an important part of staying grounded. This moment of change is yours to explore and acknowledge in whatever way feels right to you."
"3","low","increasing","0.7","informal","Acknowledging","Your lapse risk is low and trending upward, which might stir up a mix of emotions. Maybe you’re feeling steady with where things are, or noticing a bit of unease as it shifts. Whatever comes up for you, it’s worth giving those feelings some space—they could be telling you more about what’s happening beneath the surface. Staying tuned in like this shows how much thought you’re putting into your journey."
"4","low","decreasing","0.7","informal","Acknowledging","Your lapse risk is low and continuing to decrease, which shows how much stability you've been building. That might bring up feelings of relief, pride, or even a quiet confidence in the steps you’ve been taking. If those emotions resonate, leaning into them could help you stay connected to the progress you’re making. There’s a calm strength in this kind of movement forward, and it’s worth noticing how it feels in this moment."
"1","high","increasing","0.7","informal","Value Affirmation","Your lapse risk is high and increasing, so it’s a good time to think about what really matters to you. Whether it’s your health, your family, or reaching the goals you’ve set for yourself, every step forward in recovery helps protect those things. Staying focused on what’s important can make this challenge feel more manageable and keep you grounded in the bigger picture."
"2","high","decreasing","0.7","informal","Value Affirmation","Your lapse risk is high but moving in the right direction, which shows your commitment to the things that truly matter to you. Whether it’s creating a better future, being there for loved ones, or focusing on your health, your effort today is shaping the life you care about. Staying focused on what’s most important keeps you moving forward and strengthens the foundation you’re building for yourself."
"3","low","increasing","0.7","informal","Value Affirmation","Your lapse risk is low, but it’s trending upward, making it a great time to reconnect with what’s most important to you. Whether you’re focused on being present for loved ones, growing in your career, or protecting your health, every action in recovery builds on those priorities. The effort you’re putting in reflects how much you care about creating a meaningful and fulfilling life. Staying true to those values keeps you moving forward in a way that really counts."
"4","low","decreasing","0.7","informal","Value Affirmation","Your lapse risk is low and continuing to decrease, showing the strength you’re bringing to this journey. Every choice you make to stay on track is helping you protect what’s most important to you—whether it’s your family, your health, or the goals you’re working toward. This progress isn’t just about today, it’s helping you create a future that’s grounded in what truly matters to you."
"1","high","increasing","0.7","informal","Norms","Your lapse risk is high and increasing, but that’s something others have faced too and worked through. People with similar challenges have used the app to push past tough moments and find healthier ways to handle stress and cravings. It’s not always easy, but many have found a sense of progress by sticking with it, reminding themselves they’re not alone in this process. You’re part of a group of people moving forward together, even when things feel difficult."
"2","high","decreasing","0.7","informal","Norms","Your lapse risk is high right now, but it’s dropping, which is a solid sign that things are improving. Plenty of others who’ve dealt with similar struggles have used this app to stay on track, even during tough moments. You’re part of a group of people who know how hard this can be, and many have found ways to push through and keep moving forward."
"3","low","increasing","0.7","informal","Norms","Your lapse risk is low, though it’s been moving up slightly. Plenty of others who’ve been in similar spots have used the app to push through moments like this, managing stress and cravings while keeping their recovery strong. Challenges like this are normal, and many people have found steady progress by staying focused and connected to what’s working for them."
"4","low","decreasing","0.7","informal","Norms","Your lapse risk is low and continuing to drop, which shows how well you’re staying on track. People with experiences like yours have found that using tools like this makes a big difference in managing stress and reducing cravings, even when things feel tough. It’s encouraging to know you’re part of a group that’s been able to make steady progress by sticking with it and taking things step by step."
