"user_index","lapse_risk","lapse_risk_change","temperature","formality","message_category","generated_message"
"1","high","increasing","0.7","informal","Self-Efficacy","Your lapse risk is high and increasing, but you’ve got what it takes to handle this. You’ve already shown strength and determination in sticking with the app and working toward your goals. Every time you use the tools here, you're proving to yourself that you can navigate tough moments and keep moving forward. Trust in your ability to keep building on the progress you’ve made."
"2","high","decreasing","0.7","informal","Self-Efficacy","Your lapse risk is high but moving in the right direction, which shows you’re making progress. You’re sticking with the app and using your strengths to stay focused on recovery, even when things feel tough. Keep building on the successes you’ve already had—you’ve got the skills to handle challenges and keep moving forward."
"3","low","increasing","0.7","informal","Self-Efficacy","Your lapse risk is low but starting to increase. You've already shown that you can handle tough moments and stick with your recovery, so don’t let this shift throw you off. You’ve got the tools and the know-how to keep making progress, and leaning into the app’s features can help you stay on track. Keep building on the strengths you’ve already proven you have."
"4","low","decreasing","0.7","informal","Self-Efficacy","Your lapse risk is low and continuing to drop, which shows how strong and capable you’ve been in your recovery. You’re proving that you know how to use the tools available to you and keep moving forward. The progress you’re making is a reflection of your commitment and the work you’ve already put in. Keep building on those wins—you’ve got what it takes to stay on track."
"1","high","increasing","0.7","informal","Acknowledging","It seems like your lapse risk is high and has been increasing lately, which might feel overwhelming or even frustrating. If you're feeling tense or unsure right now, that’s completely understandable. This could be a time to pause and notice what emotions are coming up for you, whether it’s stress, worry, or something else. Exploring how you're feeling might help you get a clearer sense of what’s going on beneath the surface."
"2","high","decreasing","0.7","informal","Acknowledging","It seems like your lapse risk is high but starting to come down, and that shift might bring up a mix of feelings. Maybe there's some relief in knowing things are improving, or maybe it feels like you're still carrying a lot right now. Whatever you're feeling, it's valid, and it’s worth taking a moment to sit with those emotions and see what they’re telling you. This progress you’re making matters, even if it feels small."
"3","low","increasing","0.7","informal","Acknowledging","It seems like your lapse risk is low right now, but it’s starting to creep up a bit. That shift might bring up some feelings—maybe concern, frustration, or even curiosity about what’s going on lately. Whatever you're feeling, it’s okay to sit with those emotions and notice what they’re telling you about your journey. This could be a good time to reflect on what’s been working for you and what feels a little harder right now."
"4","low","decreasing","0.7","informal","Acknowledging","It looks like your lapse risk is low right now and even decreasing, which might feel reassuring or maybe even like a weight off your shoulders. You’ve been holding steady, and that kind of progress can bring a sense of calm or confidence. It’s worth taking a moment to notice how this feels for you, whether it’s relief, pride, or even just a quiet sense of things being on track."
"1","high","increasing","0.7","informal","Value Affirmation","Your lapse risk is high and increasing, but remember why you’re on this path. You care deeply about your health and the bigger picture in life, like being there for the people who matter most to you or staying strong for your future. Every step you take in recovery helps you protect those priorities and keep building the life you want. Stick with the app—it’s another tool to keep you focused on what truly matters."
"2","high","decreasing","0.7","informal","Value Affirmation","Your lapse risk is high but it's moving in the right direction, which shows you're making progress. Staying connected to your recovery matters because it helps you protect the things that mean the most to you, whether it's your health, your family, or just feeling good about yourself. Every step you take now strengthens those priorities and keeps you focused on what truly matters."
"3","low","increasing","0.7","informal","Value Affirmation","Your lapse risk is low right now, but it’s starting to increase. Staying focused on the things that matter most—like your health, your family, or your goals—can help keep you on track. Every step you take in recovery builds up those priorities and keeps you moving toward the life you’re working hard to create. Using the app today is just one way to stay connected to what’s truly important to you."
"4","low","decreasing","0.7","informal","Value Affirmation","Your lapse risk is low and getting even lower, which shows how much effort you're putting into your recovery. Staying on this path is a huge win for the things that matter most to you, whether it’s being there for your family, focusing on your career, or taking care of your health. Every step you take toward your goals strengthens those priorities and keeps you moving toward the life you want."
"1","high","increasing","0.7","informal","Norms","Your lapse risk is high and has been increasing, but you’re not alone in this. Lots of people with similar experiences have faced tough moments like this and found ways to turn things around using tools like this app. It’s all about taking small steps—others have used the app to help manage stress and cravings, even when things felt hard. You’re part of a bigger group that’s making progress together."
"2","high","decreasing","0.7","informal","Norms","Lots of people who’ve been in your shoes have felt what you’re feeling right now. Your lapse risk is high but moving in the right direction, and plenty of folks using this app have been able to turn things around when their risk was up too. You’re not alone in this—others have faced challenges like yours and found ways to keep going, even when it felt tough. Each step forward counts."
"3","low","increasing","0.7","informal","Norms","Your lapse risk is low, but it’s been inching up recently. A lot of folks who’ve been in your shoes have used this app to handle cravings and stress, even when things felt tough. You're not alone in this—others have faced similar moments and found their way forward. Staying connected and focused has helped them keep moving in the right direction."
"4","low","decreasing","0.7","informal","Norms","Lots of people who’ve been where you are have used tools like this to stay on track and make real progress. Your lapse risk is low and even going down, which shows things are moving in the right direction. It’s not always easy, but you’re part of a group of folks who’ve stuck with it and made positive changes every day. You’re definitely not alone in this, and it’s clear you’re building something solid."
